Name,Team,POS,ADP,PA,mAVG,mRBI,mSB,mOPS,mTB,PTS,aPOS,Dollars,PlayerId
"Jake Cronenworth","SDP","1B/2B",196.1300048828125,615.165,-5.144493063641845,-0.13895961236406973,-3.689568799077389,-5.247816628376073,-1.6014194196778844,-15.822257523137262,15.822257523137262,1,"18036"
"Anthony Rendon","LAA","3B",245.1999969482422,497.553,-2.571593922374253,-4.2193439292274535,-4.704144313751243,-0.6267601998774677,-8.512587894045822,-20.634430259276243,20.634430259276243,1,"12861"
"Luis Garcia","WSN","2B/SS",303.8299865722656,523.997,0.3556278951463388,-6.342218972926976,-3.1466027212909364,-7.308330394229772,-5.456597938511083,-21.898122131812425,21.898122131812425,1,"20391"
"William Contreras","MIL","C/DH",120.62999725341797,471.766,-4.225274251519033,-5.402150260428238,-5.191143672016535,-1.0336590078189292,-7.792861399941839,-23.645088591724573,23.645088591724573,1,"20503"
"Brandon Drury","LAA","1B/2B/3B/DH",204.22999572753906,487.87,-5.247155703864606,-4.2568072714176814,-5.077541657196553,-3.908799687206175,-6.822686005522955,-25.312990325207977,25.312990325207977,1,"11615"
"Bryan De La Cruz","MIA","OF",239.8300018310547,444.934,-1.1444049302963408,-9.369656527666626,-3.4285383582454365,-2.625837515547522,-9.579822789389636,-26.148260121145565,26.148260121145565,1,"19600"
"Michael Brantley","HOU","OF/DH",341.20001220703125,429.751,5.764458408322388,-12.308841002966776,-5.1741823335682975,-1.6564601421988074,-13.363787375648707,-26.738812446060205,26.148260121145565,0.40944767508535884,"4106"
"Michael Conforto","SFG","OF",233.39999389648438,503.23,-4.807792299846733,-5.857437064827637,-4.19771866134113,-2.3797487557822614,-9.544143368609856,-26.786840150407617,26.148260121145565,0.36141997073794774,"16376"
"Seth Brown","OAK","1B/OF",206.22999572753906,494.326,-12.033018664571898,-3.5985180219662083,-0.6306697798657125,-4.513259319423768,-6.788710598096923,-27.56417638392451,26.148260121145565,-0.415916262778949,"18171"
"Dylan Carlson","STL","OF",321.8699951171875,530.945,-5.162253840564642,-7.557371135600151,-2.614067630897404,-4.928700191637873,-7.472249322417212,-27.734642121117275,26.148260121145565,-0.5863819999717172,"20126"
"Ramon Laureano","OAK","OF",214.3000030517578,551.873,-12.23168063455568,-5.997338128956751,4.106293707816742,-7.64175292948944,-6.1652879325361125,-27.929765917721245,26.148260121145565,-0.7815057965756813,"17128"
"MJ Melendez","KCR","C/OF/DH",101.80000305175781,551.186,-11.707218370820344,-3.1753953025224213,-3.6857176350962657,-3.3301574155309708,-4.652325400528006,-26.550814124498007,23.645088591724573,-1.9057255327734337,"22197"
"Josh Rojas","ARI","2B/3B",214.8300018310547,478.995,-3.164017420182496,-11.65434150495778,4.5014195959888275,-5.405488721053798,-13.17133524568871,-28.893763295893955,25.312990325207977,-2.580772970685979,"19734"
"Bryce Harper","PHI","DH",180.6999969482422,337.624,3.1388986161192314,-10.160918596714057,-0.9472546408147352,3.9007670015601286,-15.4446962675418,-19.51320388739123,15.822257523137262,-2.690946364253969,"11579"
"Kolten Wong","SEA","2B",246.3300018310547,507.47,-5.34828301221516,-10.844532877008254,4.457704607319546,-6.866477973698231,-10.63690149903071,-29.238490754632803,25.312990325207977,-2.925500429424829,"12532"
"Luis Urias","MIL","2B/3B/SS",240.52999877929688,568.565,-8.010084797112015,-4.136618973006666,-4.171772642874601,-4.748772425758622,-5.2015966094084085,-26.268845448160317,21.898122131812425,-3.3707233163478865,"16622"
"Avisail Garcia","MIA","OF",323.29998779296875,505.87,-5.986043136362314,-5.973394708209175,-2.2538488659355687,-7.486307550737717,-8.884334845457964,-30.583929106702737,26.148260121145565,-3.4356689855571743,"5760"
"DJ LeMahieu","NYY","1B/2B/3B",262.1300048828125,471.295,3.0185169284344484,-12.795857720087257,-3.954836895512927,-3.397573600957409,-13.14342978002861,-30.27318106815176,25.312990325207977,-3.960190742943783,"9874"
"Andrew McCutchen","PIT","OF/DH",344.57000732421875,491.62,-7.886494250035193,-6.523428664346698,-1.6415761245340856,-4.352326183916051,-10.736458355859138,-31.14028357869117,26.148260121145565,-3.992023457545608,"9847"
"Kerry Carpenter","DET","OF",389.7300109863281,435.555,-5.464813909243238,-8.456521639251733,-3.761390873048591,-3.0246099571539418,-10.614710818149145,-31.32204719684665,26.148260121145565,-4.173787075701086,"25961"
"Austin Meadows","DET","OF",276.2300109863281,480.656,-7.086680322817504,-7.380302908789635,-3.8876946921440236,-3.2702514441605444,-9.771062644878945,-31.39599201279065,26.148260121145565,-4.247731891645088,"15672"
"Alex Kirilloff","MIN","OF",327.57000732421875,422.569,-1.6533814441205128,-9.381157043367281,-5.008809372998269,-2.9037704148068317,-12.51105987680571,-31.458178152098604,26.148260121145565,-4.3099180309530425,"20325"
"Tyrone Taylor","MIL","OF",390.3299865722656,471.548,-9.394791275931876,-6.400748082682439,-2.690275777541631,-4.542959706693888,-8.6541007486105,-31.68287559146033,26.148260121145565,-4.53461547031477,"13675"
"Chris Taylor","LAD","2B/OF",308.2300109863281,526.463,-10.485410436025592,-6.371433042661158,0.9720888320147569,-6.496325422808358,-8.536840036319687,-30.917920105800036,25.312990325207977,-4.6049297805920615,"13757"
"Nick Gordon","MIN","2B/OF",281.07000732421875,406.126,-2.1809655910811534,-12.612552895210218,1.4701858042814893,-3.7557159784104908,-14.380655009387967,-31.45970366980834,25.312990325207977,-5.146713344600366,"16337"
"Brendan Donovan","STL","2B/3B/OF",306.07000732421875,491.089,0.4459059140330035,-10.899899933939377,-3.1777638762527944,-4.4350149138288515,-13.505709072697512,-31.572481882685526,25.312990325207977,-5.259491557477551,"24679"
"Wilmer Flores","SFG","1B/2B/3B/DH",326,493.922,-5.3055182056830406,-6.6795943588894575,-6.0000020105627385,-4.268401810636282,-9.344699148794831,-31.598215534566346,25.312990325207977,-5.285225209358375,"5827"
"Jake Fraley","CIN","OF",295.79998779296875,423.446,-6.698929326556709,-10.432481549544947,0.8834200811579885,-1.9051748487983353,-14.35408542481413,-32.50725106855614,26.148260121145565,-5.3589909474105735,"19260"
"Mike Yastrzemski","SFG","OF",359.5,535.731,-12.771065628897462,-5.034546053346224,-3.2581201996175877,-5.259816336579608,-6.544572794711152,-32.868121013152034,26.148260121145565,-5.719860892006468,"14854"
"Keibert Ruiz","WSN","C",187.52999877929688,443.037,-1.3155309588705746,-9.853989117988373,-3.5760799277152766,-3.780122679149355,-12.067202442821111,-30.592925126544692,23.645088591724573,-5.947836534820116,"19610"
"Garrett Mitchell","MIL","OF",306.20001220703125,414.21,-5.861444661276564,-14.006777544892836,9.55099336764883,-5.540159248124213,-17.24765738895154,-33.10504547559632,26.148260121145565,-5.956785354450759,"27555"
"Marcell Ozuna","ATL","OF/DH",328.7300109863281,413.125,-4.808572751047931,-8.218534672557729,-5.290925575123891,-2.329167414586849,-12.54618598670269,-33.19338640001909,26.148260121145565,-6.045126278873527,"10324"
"CJ Abrams","WSN","SS",222.07000732421875,535.757,-2.8205386749771013,-10.830035226618856,5.667165486410335,-12.190360930073977,-9.0265107610674,-29.200280106326996,21.898122131812425,-6.302157974514568,"25768"
"Miguel Vargas","LAD","1B/3B/OF/DH",272.3999938964844,389.469,0.6952293630938521,-10.47829681731644,-2.0331164277650666,-1.3923345840890242,-14.988607858712665,-28.19712632478934,20.634430259276243,-6.562696065513098,"20178"
"Jorge Soler","MIA","OF",287.8999938964844,483.423,-11.362389567043946,-4.7061502915831435,-6.14329525304524,-2.806600255049235,-8.86757059633505,-33.88600596305661,26.148260121145565,-6.737745841911054,"14221"
"Eugenio Suarez","SEA","3B",155.92999267578125,604.428,-18.8152235036481,3.7742953196156463,-6.071180899249565,-6.030143349032395,-1.2487767728040988,-28.391029205118514,20.634430259276243,-6.756598945842271,"12552"
"Bryson Stott","PHI","2B/SS",215.77000427246094,505.633,-5.634038726265953,-9.430457468881833,1.9600257152313683,-6.943204346956536,-9.684363938148191,-29.732038765021144,21.898122131812425,-6.833916633208718,"26294"
"Trey Mancini","CHC","1B/OF/DH",264.8699951171875,487.442,-5.408352513138338,-7.846472627300263,-6.376280203445094,-4.413670651170171,-10.056301465363456,-34.101077460417315,26.148260121145565,-6.9528173392717525,"15149"
"Mark Canha","NYM","OF",359.7699890136719,518.809,-6.83404543223404,-7.9986466298263466,-2.6790246563546507,-5.280466815146477,-11.363147157161325,-34.15533069072284,26.148260121145565,-7.007070569577277,"11445"
"Esteury Ruiz","OAK","OF",233.57000732421875,404.117,-6.314078879695899,-16.80939802405252,12.693957529556192,-5.5438238870457415,-18.24676144569307,-34.22010470693104,26.148260121145565,-7.071844585785479,"21780"
"Danny Jansen","TOR","C",179.8699951171875,419.129,-7.079023972868818,-6.826857839786259,-5.660331374544059,-0.6111864007130265,-11.658601873869253,-31.836001461781414,23.645088591724573,-7.190912870056842,"16535"
"Yonathan Daza","COL","OF",548.0999755859375,424.678,6.285440934497727,-15.992890017553925,-4.600612066681654,-4.633592396549734,-15.744893977825956,-34.68654752411355,26.148260121145565,-7.538287402967983,"15794"
"Christopher Morel","CHC","2B/OF",262.4700012207031,449.867,-9.240959002457254,-9.61428733925179,1.344758913959758,-4.721395090127802,-11.839532671064699,-34.07141518894179,25.312990325207977,-7.758424863733811,"21897"
"Lane Thomas","WSN","OF",275.0299987792969,499.629,-9.286510960254496,-9.689579199503923,-0.25136647294000697,-6.3672146802638325,-9.496112494535966,-35.09078380749823,26.148260121145565,-7.942523686352661,"16939"
"A.J. Pollock","SEA","OF",414.5,390.74,-3.011977159404678,-11.26322468368648,-3.914674807881372,-2.7866247247597724,-14.361205945709758,-35.33770732144206,26.148260121145565,-8.189447200296495,"9256"
"Josh Jung","TEX","3B",221.6999969482422,488.664,-8.504163089952916,-5.222333958970492,-2.546568762200378,-5.993503222424532,-7.670234230765104,-29.936803264313426,20.634430259276243,-8.30237300503718,"26299"
"Yoan Moncada","CHW","3B",296.9700012207031,554.52,-8.038251998475607,-4.639989510961062,-4.5442132230936965,-6.360669922646355,-6.427874535478411,-30.010999190655127,20.634430259276243,-8.376568931378886,"17232"
"T.J. Friedl","CIN","OF",375.3299865722656,404.171,-4.574356959442374,-14.363485375158673,1.4543289317266468,-2.6772682872033977,-15.428099408343755,-35.58888109842156,26.148260121145565,-8.440620977275994,"19522"
"Max Kepler","MIN","OF",363.5,505.794,-10.662883493185495,-7.000378643843338,-2.7468542932978863,-5.394923376721557,-9.863268597994837,-35.668308405043106,26.148260121145565,-8.52004828389755,"12144"
"Cody Bellinger","CHC","OF",183.3300018310547,506.218,-14.029544990878914,-5.924075771475324,1.6573213329859102,-8.291325478237379,-9.438077877778362,-36.02570278538407,26.148260121145565,-8.877442664238506,"15998"
"David Peralta",,"OF",632.5,429.751,-3.0894436977601942,-10.253752361511642,-5.206423396845874,-4.031455677008132,-13.74526184387525,-36.32633697700109,26.148260121145565,-9.17807685585553,"2136"
"Edward Olivares","KCR","OF",350.5299987792969,383.894,-1.1900212464270956,-14.174600259081256,-1.585291228106539,-3.334949357483054,-16.285839154346814,-36.57070124544475,26.148260121145565,-9.422441124299192,"19698"
"Joey Wendle","MIA","2B/3B/SS",365.2699890136719,453.04,-1.1842412667540139,-13.076718353521917,2.2908939777583894,-6.983025461127008,-13.45291701982886,-32.4060081234734,21.898122131812425,-9.507885991660975,"13853"
"Isaac Paredes","TBR","1B/2B/3B",347.79998779296875,448.599,-7.3630550649818645,-8.012008364485874,-5.729541593854037,-2.4148914653811753,-12.558334582837738,-36.07783107154069,25.312990325207977,-9.764840746332714,"20036"
"Triston Casas","BOS","1B",241.52999877929688,480.397,-6.768243598495148,-6.714052152200349,-3.0623964841489735,-0.3638600880721052,-9.74814147114897,-26.65669379406554,15.822257523137262,-9.83443627092828,"22514"
"Enrique Hernandez","BOS","OF",353.5299987792969,535.985,-9.633105838385434,-6.257506584888443,-5.639073710206664,-7.735172493885023,-7.910439797316094,-37.17529842468166,26.148260121145565,-10.027038303536093,"10472"
"Ha-seong Kim","SDP","3B/SS",260.20001220703125,520.224,-7.534423779133833,-8.265856080445124,1.265933197436231,-8.279906322061352,-10.146717666942068,-32.96097065114615,21.898122131812425,-10.062848519333718,"27506"
"Brandon Crawford","SFG","SS",422.42999267578125,479.742,-5.431365015015244,-7.065659300129534,-3.7735355328618096,-5.349349955064246,-11.463434683072872,-33.0833444861437,21.898122131812425,-10.185222354331277,"5343"
"Trent Grisham","SDP","OF",320.1000061035156,539.018,-15.420952402969558,-6.265856827631588,1.3908400029129482,-7.901686106899225,-9.153266646744626,-37.35092198133205,26.148260121145565,-10.202661860186486,"18564"
"Luis Rengifo","LAA","2B/3B",298.20001220703125,451.729,-4.145844680674006,-12.018580035803135,-1.8203942249307141,-6.393643267598746,-12.305716244330284,-36.68417845333689,25.312990325207977,-10.371188128128912,"19858"
"Michael Massey","KCR","2B",411.7699890136719,411.804,-3.9626663094007,-11.728489035289448,-1.681704099457743,-4.828121600097659,-14.978170248216847,-37.1791512924624,25.312990325207977,-10.866160967254425,"27684"
"Travis d'Arnaud","ATL","C",218.3300018310547,390.153,-2.2087795290902577,-9.99255905716589,-6.445895198610369,-2.450326549630332,-14.472308235398522,-35.56986856989536,23.645088591724573,-10.924779978170791,"7739"
"Gio Urshela","LAA","3B",380.8999938964844,420.095,0.35141833661485256,-10.425773756805292,-5.8345397943603965,-3.494467489623638,-13.412160783899314,-32.81552348807379,20.634430259276243,-11.181093228797545,"10681"
"Ramon Urias","BAL","2B/3B",376.7300109863281,439.102,-4.58282915997138,-10.253427573754804,-5.256873591418423,-4.316380233318185,-13.172079793254772,-37.581590351717566,25.312990325207977,-11.268600026509592,"18795"
"Jose Siri","TBR","OF",312.6300048828125,446.495,-11.280601973046526,-11.363703582055633,6.209998328175365,-8.27607292578248,-13.723648992529686,-38.43402914523896,26.148260121145565,-11.285769024093396,"17452"
"Cal Raleigh","SEA","C",163.97000122070312,453.1,-13.926248318642871,-4.662379672125421,-5.266433901057414,-3.4819038431196674,-8.653182125215483,-35.99014786016086,23.645088591724573,-11.345059268436284,"21534"
"Jonathan Schoop","DET","2B",422.3699951171875,536.082,-8.11228806215169,-6.806564494917335,-4.23053615794195,-11.43540697793774,-7.233322625025715,-37.81811831797444,25.312990325207977,-11.505127992766457,"11265"
"Spencer Steer","CIN","1B/2B/3B/DH",404.4700012207031,470.222,-8.402187799436794,-8.185924635500761,-4.356220947479409,-5.54755437434111,-11.37762331807716,-37.86951107483524,25.312990325207977,-11.556520749627266,"26323"
"Garrett Cooper","MIA","1B/DH",419.7300109863281,479.388,-1.306314383326415,-7.612260266505669,-6.291695801932008,-2.9430959723421846,-10.670240566998983,-28.823606991105258,15.822257523137262,-12.001349467967994,"15279"
"Jeimer Candelario","WSN","3B",382.1700134277344,520.736,-7.727597331294549,-6.455330937050421,-6.138654629917079,-6.120647292343339,-7.479878192316757,-33.92210838292215,20.634430259276243,-12.287678123645906,"13621"
"Juan Yepez","STL","OF",339.2300109863281,332.337,-3.277525762072563,-11.81148156277105,-6.1277235609424165,-0.9256122243510021,-17.488057639777193,-39.63040074991422,26.148260121145565,-12.482140628768658,"18400"
"Oswaldo Cabrera","NYY","OF",324.92999267578125,403.197,-7.919147536977892,-11.989773212893592,0.6560772788790908,-4.86977198875935,-15.658839607202658,-39.7814550669544,26.148260121145565,-12.633194945808837,"21707"
"Adam Frazier","BAL","2B/OF",459.6000061035156,484.671,-0.7636300579415104,-14.85641558542696,-0.7259017442817411,-8.56862727373123,-14.086120557260738,-39.000695218642186,25.312990325207977,-12.687704893434205,"15223"
"Santiago Espinal","TOR","2B",509.8999938964844,419.862,-0.15359651727316975,-14.35313928640719,-1.8426046339816142,-5.721801504170364,-16.961170738644793,-39.032312680477126,25.312990325207977,-12.719322355269153,"19997"
"Brandon Marsh","PHI","OF",282.3699951171875,477.548,-8.26049386778073,-11.718688186088302,1.5265721458299035,-8.524698906042167,-12.929976178940844,-39.90728499302213,26.148260121145565,-12.75902487187657,"20202"
"Aledmys Diaz","OAK","2B/OF",408.42999267578125,441.285,-5.26187372993961,-9.734085219219354,-5.365013286561242,-6.011152955061887,-13.059719606336301,-39.431844797118394,25.312990325207977,-13.118854471910419,"15937"
"Corey Dickerson","WSN","OF/DH",578.0700073242188,367.792,-0.20031459412492883,-14.77439742121587,-4.811198385360266,-3.428001168959343,-17.112503787448883,-40.32641535710929,26.148260121145565,-13.178155235963729,"10762"
"Drew Waters","KCR","OF",429.0299987792969,441.902,-7.8725070794604,-13.281398588177966,0.4195772684362008,-5.916955736768278,-13.876961421412648,-40.528245557383094,26.148260121145565,-13.379985436237527,"20505"
"Leody Taveras","TEX","OF",357,462.193,-9.188284195914067,-13.257093357234947,5.016818676581643,-9.233511746084742,-14.35148688816115,-41.01355751081326,26.148260121145565,-13.865297389667703,"18900"
"Chas McCormick","HOU","OF",422.3699951171875,414.291,-7.542834291743339,-11.076148618586267,-2.799802573971812,-3.909716973820177,-15.830774448855003,-41.1592769069766,26.148260121145565,-14.011016785831034,"19599"
"Rodolfo Castro","PIT","2B/3B",361.5299987792969,420.586,-9.348785139114423,-10.596278914954326,-1.717890717114998,-4.922049399698407,-13.769464508255941,-40.3544686791381,25.312990325207977,-14.041478353930124,"21987"
"Myles Straw","CLE","OF",401.1000061035156,466.214,-3.8079320416762314,-17.19065677962665,7.4815700541210175,-10.190981695262655,-18.16412785676398,-41.8721283192085,26.148260121145565,-14.723868198062934,"17620"
"Adalberto Mondesi","BOS","SS",230.02999877929688,412.635,-12.207988851281788,-15.173346171089868,15.992041282902463,-9.066773819422432,-17.233509619377422,-37.68957717826905,21.898122131812425,-14.791455046456624,"13769"
"Christian Arroyo","BOS","2B",486.29998779296875,325.006,0.17940842895146353,-15.639246635501564,-3.4483323016531235,-2.2307053329695656,-19.967591643608433,-41.10646748478122,25.312990325207977,-14.793477159573246,"16434"
"Eric Hosmer","CHC","1B",469.3299865722656,427.397,1.5908077714781386,-10.844990608976438,-5.1155362483723765,-3.2646741835549764,-14.167194193692001,-31.801587463117652,15.822257523137262,-14.979329939980392,"3516"
"Trayce Thompson","LAD","OF",427.42999267578125,343.885,-9.607629441939707,-10.97630583302584,-2.8275395989032424,-1.4718431450919918,-17.25921534549053,-42.142533364451324,26.148260121145565,-14.994273243305758,"9952"
"Elvis Andrus",,"SS",359.9700012207031,428.976,-4.27190206941724,-13.780814456554287,2.1401808194569027,-6.762938225992498,-15.252706015697186,-37.9281799482043,21.898122131812425,-15.030057816391881,"8709"
"Eduardo Escobar","NYM","3B",346.79998779296875,479.798,-9.478635745574394,-5.366485872186504,-6.0515539027199265,-6.343689904940751,-9.541207122205183,-36.781572547626766,20.634430259276243,-15.14714228835052,"6153"
"Oscar Colas","CHW","OF",999,324.95,-2.954279860958061,-14.966941027362532,-4.519266117586702,-1.7387798861519006,-18.36778413006519,-42.54705102212439,26.148260121145565,-15.398790900978824,"sa3018099"
"Adam Duvall","BOS","OF",383.3299865722656,403.468,-13.324342093569339,-6.818228245915471,-5.401597826277113,-4.0732127943414955,-13.007165437274152,-42.62454639737757,26.148260121145565,-15.476286276232006,"10950"
"Jose Iglesias",,"SS",593.8699951171875,411.232,3.185529422137221,-14.682516142793258,-4.618989886210181,-6.116252089756139,-16.2575939962946,-38.48982269291695,21.898122131812425,-15.591700561104528,"10231"
"Matt Vierling","DET","OF",483.0299987792969,370.74,-2.8046008005583403,-16.489692438332487,-0.3735442617849212,-4.32631463338656,-18.780488379174887,-42.774640513237195,26.148260121145565,-15.626380392091633,"21558"
"Gabriel Moreno","ARI","C/2B/3B/OF/DH",230.6999969482422,322.138,2.6967620481835284,-15.191150598381784,-4.772676386716266,-2.0981072394286926,-21.10383628205311,-40.46900845839633,23.645088591724573,-15.823919866671748,"22664"
"Will Brennan","CLE","OF/DH",451.8999938964844,306.574,1.302192956272384,-18.042116492423865,-1.5445210055514702,-2.2177395755821863,-22.60945921139908,-43.11164332868422,26.148260121145565,-15.963383207538655,"25660"
"Jared Walsh","LAA","1B",346.3699951171875,442.639,-6.928886270822487,-6.7827203616187415,-5.06511302248513,-3.6028832766925842,-10.663182609423306,-33.04278554104225,15.822257523137262,-16.220528017904993,"18607"
"Jurickson Profar",,"OF",384.57000732421875,434.793,-6.534114880535183,-13.75189993200517,-2.2044436632683,-4.802612411057347,-16.122040870717793,-43.41511175758379,26.148260121145565,-16.266851636438226,"10815"
"Nick Senzel","CIN","OF",508.1000061035156,412.332,-4.219184781842863,-15.990118383173039,-0.23557675419757015,-6.097229082644584,-17.521178496137807,-44.063287497995866,26.148260121145565,-16.915027376850297,"19293"
"Kyle Isbel","KCR","OF",567.22998046875,397.457,-7.703302753165274,-14.91110277575828,2.669895806930529,-6.368597482780467,-17.823721053218424,-44.136828257991915,26.148260121145565,-16.988568136846354,"21614"
"Tony Kemp","OAK","2B/OF",442.3699951171875,520.05,-6.609135901746562,-14.046876211576365,0.896210024812221,-9.88355517187996,-13.71107565974314,-43.35443292013381,25.312990325207977,-17.04144259492583,"14894"
"Eddie Rosario","ATL","OF",492.57000732421875,385.089,-6.9604772960590955,-11.934762917643555,-2.3337097513333056,-5.69016906522904,-17.364306588848535,-44.28342561911353,26.148260121145565,-17.13516549796797,"12155"
"Kyle Stowers","BAL","OF",472.5,374.395,-7.705459438353184,-12.209479509108194,-4.8122378406480335,-2.9280132302748987,-16.876931122857417,-44.532121141241724,26.148260121145565,-17.383861020096166,"26151"
"J.P. Crawford","SEA","SS",422.5299987792969,595.685,-5.166164673951797,-10.777311908371626,-3.2694516910587774,-12.115358461506606,-8.983703087094352,-40.311989821983154,21.898122131812425,-17.413867690170726,"15491"
"Jon Berti","MIA","2B/3B",297.8999938964844,327.574,-5.037492179515827,-21.137839410909983,10.730738684750131,-3.9780378701047523,-24.545728867106455,-43.96835964288689,25.312990325207977,-17.655369317678918,"12037"
"James Outman","LAD","OF/DH",460,355.163,-8.406414025567447,-12.721304625769072,-2.799878300611333,-2.7011159876717965,-18.244758362046504,-44.87347130166616,26.148260121145565,-17.72521118052059,"24770"
"Ji Hwan Bae","PIT","2B/OF",489.9700012207031,291.556,-0.6747608387519407,-20.08718635714153,3.524106588775238,-2.4723640954052772,-24.42014359842174,-44.13034830094525,25.312990325207977,-17.817357975737277,"23818"
"Gavin Sheets","CHW","OF",506.57000732421875,330.092,-4.485010146377831,-13.126979679602028,-6.158814257981417,-2.0857733494029445,-19.24616671508055,-45.10274414844477,26.148260121145565,-17.95448402729921,"19901"
"J.D. Davis","SFG","3B/DH",419.7699890136719,408.277,-4.592781469088941,-12.361663608662987,-5.578004908347759,-1.5915441371159378,-15.554729594618298,-39.678723717833925,20.634430259276243,-18.044293458557675,"16219"
"Nolan Gorman","STL","2B",384.07000732421875,355.22,-7.14958139796332,-12.471216370166166,-5.029376121050315,-2.663157100594694,-17.12812596960134,-44.441456959375834,25.312990325207977,-18.12846663416786,"22263"
"Joey Votto","CIN","1B",419.7699890136719,473.876,-10.000254252682824,-5.626799052196372,-6.190007650345241,-2.689315634292347,-11.280802549088245,-35.787179138605026,15.822257523137262,-18.96492161546777,"4314"
"Kevin Newman","CIN","2B/SS",479.0299987792969,424.704,-0.8950674188618786,-15.55351108188709,-1.2000883873207735,-7.591238113792408,-16.806045912065073,-42.04595091392722,21.898122131812425,-19.147828782114797,"17696"
"Evan Longoria","ARI","3B",484.9700012207031,375.47,-5.556910175662821,-10.574688101896173,-5.940659159912968,-2.5361756255633154,-16.247401043626716,-40.855834106661995,20.634430259276243,-19.221403847385755,"9368"
"Miguel Rojas","LAD","SS",487.3999938964844,407.374,-2.103938102581707,-15.393013762027753,-0.7070422390296557,-6.390728124074323,-17.556640795762164,-42.1513630234756,21.898122131812425,-19.253240891663175,"7802"
"Kevin Kiermaier","TOR","OF",532.4299926757812,386.632,-7.629833727496244,-15.259497385719571,1.431555216494025,-6.03272690112793,-18.977337212532266,-46.467840010381984,26.148260121145565,-19.319579889236426,"11038"
"Nolan Jones","COL","OF",482.2699890136719,300.343,-2.37942236567053,-16.273570587309926,-4.307801798531001,-1.2366583183296724,-22.32750597856141,-46.524959048402536,26.148260121145565,-19.37669892725697,"20529"
"Akil Baddoo","DET","OF",456.20001220703125,382.302,-8.643422498217124,-17.34392462692965,4.784141432630056,-5.3726618114365285,-19.96515550723526,-46.54102301118851,26.148260121145565,-19.392762890042942,"22168"
"Josh Harrison","PHI","2B/3B",682.8699951171875,374.169,-1.5817348562241702,-16.489323896784573,-4.029617309241275,-4.604615878725059,-19.091723250418145,-45.79701519139322,25.312990325207977,-19.484024866185248,"8202"
"Jonathan Aranda","TBR","1B/2B/3B/OF/DH",469.7300109863281,339.679,-3.011378055890885,-14.529796900716835,-5.063941938581024,-2.7498446921513704,-20.60005680168889,-45.955018389029014,25.312990325207977,-19.642028063821037,"21837"
"Jack Suwinski","PIT","OF",464.92999267578125,366.766,-10.13327157668091,-12.936548035293866,-3.2368081514081783,-2.711406653861268,-18.025831858311548,-47.043866275555764,26.148260121145565,-19.895606154410203,"22244"
"Elias Diaz","COL","C",347.3299865722656,365.017,-4.328987570463058,-12.754510387519929,-6.442695189963831,-3.46847747073808,-17.667859653693004,-44.662530272377914,23.645088591724573,-20.017441680653338,"11680"
"Jordan Walker","STL","3B",999,344.605,-2.823623750800372,-15.705511752086982,-1.0516463138026644,-2.854710516623152,-19.27439605056074,-41.70988838387391,20.634430259276243,-20.07545812459767,"sa3014464"
"LaMonte Wade Jr.","SFG","1B/OF",483.92999267578125,379.104,-8.429376444856661,-13.648891727944168,-4.040284049379874,-2.925347516753313,-18.193067071139534,-47.236966810073554,26.148260121145565,-20.08870668892799,"18126"
"Calvin Mitchell","PIT","OF",646.0700073242188,284.127,-0.788239268774354,-17.991663322798264,-3.8393157283227195,-1.8047036173528794,-23.278209123423824,-47.70213106067204,26.148260121145565,-20.553870939526472,"22169"
"Christian Vazquez","MIN","C",249.1999969482422,390.91,-2.539626846611375,-14.381092910390743,-4.137268621139351,-5.9556262767594,-18.223097618920104,-45.23671227382098,23.645088591724573,-20.591623682096404,"9774"
"Josh Donaldson","NYY","3B/DH",400.5299987792969,443.004,-10.191924696663385,-8.77672702789291,-5.641210398064947,-3.913097562377689,-14.147940805608666,-42.67090049060759,20.634430259276243,-21.036470231331354,"5038"
"Jarred Kelenic","SEA","OF",309.8299865722656,380.407,-12.492283769120284,-13.11060903038693,-0.07932197756810068,-5.016558268745454,-17.528067312456248,-48.226840358277016,26.148260121145565,-21.078580237131455,"22558"
"Bubba Thompson","TEX","OF",357.57000732421875,304.172,-6.4179234046879285,-20.638330986437158,8.186153569098884,-4.974368826547766,-24.5222280794641,-48.36669772803807,26.148260121145565,-21.218437606892508,"22261"
"Isiah Kiner-Falefa","NYY","SS",443.4700012207031,354.125,-0.19614175701474895,-19.247102630024216,2.8406593790509116,-5.505462254080278,-22.042741075225504,-44.15078833729384,21.898122131812425,-21.252666205481415,"16512"
"Spencer Torkelson","DET","1B",300.79998779296875,522.315,-11.020060317343853,-6.8285019726278655,-5.3319314611243565,-6.028012836796275,-8.87484253588549,-38.083349123777836,15.822257523137262,-21.261091600640576,"27465"
"Jorge Mateo","BAL","SS",240.22999572753906,358.338,-9.044925634917558,-17.450476888067847,8.47024562927409,-6.13424302437324,-20.05724408803824,-44.21664400612279,21.898122131812425,-21.318521874310356,"17273"
"Austin Slater","SFG","OF",639.969970703125,273.144,-2.417879329180888,-20.536423358505544,0.851271979474446,-1.1404021137063822,-25.356158450857958,-48.59959127277632,26.148260121145565,-21.451331151630754,"16153"
"Tyler Naquin",,"OF",688.1300048828125,289.412,-4.266925817237452,-16.331879245271885,-4.051529455348778,-2.08070765439714,-22.246621519070302,-48.97766369132556,26.148260121145565,-21.829403570179988,"13359"
