Name,Team,POS,ADP,PA,mAVG,mRBI,mSB,mOPS,mTB,PTS,aPOS,Dollars,PlayerId
"Ty France","SEA","1B",170.8000030517578,608.975,-0.4594758309205744,-2.20697401993497,-6.3564471420228035,-5.382213114323498,-1.916442569302925,-16.32155267650477,16.32155267650477,1,"17982"
"Gavin Lux","LAD","2B/OF",224.1999969482422,516,-2.0413423996065814,-7.907166015274527,-1.00937369082978,-4.497499907719813,-8.075714965101023,-23.53109697853172,23.53109697853172,1,"19955"
"Luis Urias","MIL","2B/3B/SS",240.52999877929688,568.565,-8.156179628796641,-3.2264888479356864,-3.6468170390987,-4.1927394209557205,-4.5892219802204774,-23.811446917007224,23.811446917007224,1,"16622"
"Manuel Margot","TBR","OF",293.3999938964844,500.057,-2.9006594523740166,-9.426000079468247,4.758271263822279,-6.643460705432349,-9.777872408799501,-23.989721382251837,23.989721382251837,1,"14712"
"Yoan Moncada","CHW","3B",296.9700012207031,554.52,-7.136414245551116,-4.016394419616044,-4.17179711221556,-4.024896661490071,-4.7558137033273296,-24.105316142200117,24.105316142200117,1,"17232"
"Tyler Stephenson","CIN","C",142.6999969482422,483.09,0.3620498746869357,-8.676370648588366,-5.899231954129212,-3.4068233794091105,-10.227093742245593,-27.847469849685343,27.847469849685343,1,"17988"
"Harold Ramirez","TBR","1B/OF/DH",388.70001220703125,441.139,4.059185837711704,-10.287351563564384,-2.9718371725659316,-3.5502621276341033,-11.481637366418493,-24.23190239247121,23.989721382251837,0.7578189897806259,"14387"
"Harrison Bader","NYY","OF",167.8000030517578,510.852,-7.753612388926657,-8.979253222249826,6.9144241072321915,-6.84493819985068,-8.20428501441699,-24.867664718211962,23.989721382251837,0.12205666403987903,"18030"
"Danny Jansen","TOR","C",179.8699951171875,419.129,-6.313064420006359,-6.569600982424181,-5.201419279876216,-0.14997823811059138,-10.5440679491493,-28.778130869566645,27.847469849685343,0.06933898011869366,"16535"
"Lars Nootbaar","STL","OF",183.47000122070312,496.973,-6.100417288612935,-6.277025449403952,-1.802899689328489,-2.1794338675689486,-8.845480285287302,-25.205256580201628,23.989721382251837,-0.2155351979497897,"21454"
"Chris Taylor","LAD","2B/OF",308.2300109863281,526.463,-8.875673397341602,-4.888066568994049,-0.4083083794092248,-4.1095115538015206,-6.517693090586537,-24.79925299013293,23.53109697853172,-0.2681560116012056,"13757"
"Bryce Harper","PHI","DH",180.6999969482422,337.624,4.159755024136361,-10.115708340830436,-1.3302974835654988,4.023364499715709,-14.357094862460526,-17.61998116300439,16.32155267650477,-0.2984284864996196,"11579"
"Jorge Soler","MIA","OF",287.8999938964844,483.423,-8.632745208014382,-2.0712828176796045,-5.8403765948335495,-1.1635413596273447,-7.713745522016053,-25.421691502170933,23.989721382251837,-0.43197011991909817,"14221"
"Enrique Hernandez","BOS","OF",353.5299987792969,535.985,-6.908322035149254,-4.0975632162057805,-5.018039410937723,-4.241563492469977,-5.200088605465081,-25.465576760227815,23.989721382251837,-0.47585537797597954,"10472"
"Seth Brown","OAK","1B/OF",206.22999572753906,494.326,-11.312666110381851,-2.564000915484405,-0.9972249898600002,-4.105444930269618,-6.780156005060559,-25.759492951056437,23.989721382251837,-0.7697715688045972,"18171"
"Alex Kirilloff","MIN","OF",327.57000732421875,422.569,0.931044351032409,-9.588152036919054,-4.542444560573023,-1.5983217964960454,-11.084178976309651,-25.882053019265364,23.989721382251837,-0.892331637013525,"20325"
"Max Kepler","MIN","OF",363.5,505.794,-6.45670946528703,-6.926890152305861,-2.362547793979018,-2.4016555957597956,-7.978822479968528,-26.126625487300235,23.989721382251837,-1.1369041050483952,"12144"
"William Contreras","MIL","C/DH",120.62999725341797,471.766,-5.843092404916495,-6.542213751665482,-5.545950991797452,-3.2581162482027435,-9.345797414589697,-30.53517081117187,27.847469849685343,-1.6877009614865321,"20503"
"Austin Meadows","DET","OF",276.2300109863281,480.656,-5.749274960974951,-7.378240434979214,-3.03889178247296,-2.0592201340519636,-8.919048091717036,-27.144675404196125,23.989721382251837,-2.154954021944286,"15672"
"Dylan Carlson","STL","OF",321.8699951171875,530.945,-4.558485824545795,-6.8669298119463384,-2.792196856955306,-5.212637500752547,-7.846274466451038,-27.27652446065102,23.989721382251837,-2.2868030783991866,"20126"
"Bryan De La Cruz","MIA","OF",239.8300018310547,444.934,-0.9663483804475024,-8.692030469919517,-3.257621465609203,-3.7552417481109357,-10.975814907548436,-27.647056971635593,23.989721382251837,-2.6573355893837554,"19600"
"Riley Greene","DET","OF",193.1300048828125,582.883,-6.35716115173982,-7.378790529844898,-1.0478106844686341,-7.805055135666878,-5.371268503413607,-27.960086005133842,23.989721382251837,-2.970364622882004,"25976"
"Cody Bellinger","CHC","OF",183.3300018310547,506.218,-11.531429696779362,-5.192040816986477,1.4321634120341364,-4.975990042922909,-7.74597143859643,-28.013268583251044,23.989721382251837,-3.023547200999208,"15998"
"Josh Rojas","ARI","2B/3B",214.8300018310547,478.995,-2.668260122935913,-11.956748125267804,3.846098939415977,-4.464267373860153,-12.427976030632912,-27.671152713280804,23.53109697853172,-3.1400557347490805,"19734"
"Keibert Ruiz","WSN","C",187.52999877929688,443.037,-1.437594395087399,-9.843952961782291,-5.175288699893077,-3.6833500522806175,-11.980905122920861,-32.12109123196424,27.847469849685343,-3.273621382278904,"19610"
"Michael Brantley","HOU","OF/DH",341.20001220703125,429.751,4.1259445163058945,-11.817104074147883,-5.367395275605222,-2.1165183890512114,-13.626203343381006,-28.801276565879434,23.989721382251837,-3.811555183627595,"4106"
"Luis Garcia","WSN","2B/SS",303.8299865722656,523.997,-1.7588329496488495,-8.587837733734803,-1.693757315419704,-8.962713848770894,-7.7707504728485945,-28.773892320422846,23.811446917007224,-3.9624454034156233,"20391"
"Tyrone Taylor","MIL","OF",390.3299865722656,471.548,-8.438721455776953,-5.75105641612668,-2.8014269455135974,-4.118952012621167,-8.004809302098634,-29.11496613213703,23.989721382251837,-4.125244749885191,"13675"
"Brandon Drury","LAA","1B/2B/3B/DH",204.22999572753906,487.87,-6.605120442996377,-5.97851638538669,-4.713839842507277,-4.01222759722511,-7.441080194118662,-28.750784462234115,23.53109697853172,-4.21968748370239,"11615"
"T.J. Friedl","CIN","OF",375.3299865722656,404.171,-3.1246006194851312,-11.349518329076504,0.11355918746461427,-1.498868410331155,-13.6421627701388,-29.501590941566967,23.989721382251837,-4.51186955931513,"19522"
"Marcell Ozuna","ATL","OF/DH",328.7300109863281,413.125,-4.230067143005417,-7.357183552876078,-5.1888219327010345,-1.428338473981128,-11.437475329082105,-29.641886431645762,23.989721382251837,-4.6521650493939255,"10324"
"Trey Mancini","CHC","1B/OF/DH",264.8699951171875,487.442,-3.5180980909244464,-6.829276414468317,-6.314836609650776,-3.642213616136513,-9.637088163264043,-29.941512894444095,23.989721382251837,-4.951791512192259,"15149"
"CJ Abrams","WSN","SS",222.07000732421875,535.757,-5.225201635581648,-11.040719255218804,5.560321540223634,-11.641030917094797,-8.291926084958261,-30.638556352629877,23.811446917007224,-5.827109435622655,"25768"
"Wil Myers","CIN","1B/OF",245.3699951171875,489.966,-6.770823984714141,-7.838983204291099,-1.7680474122687806,-5.068769193639481,-9.378906122608983,-30.825529917522488,23.989721382251837,-5.8358085352706475,"10047"
"Lane Thomas","WSN","OF",275.0299987792969,499.629,-8.615699359743152,-8.688343301547363,0.5847497719163132,-5.5563574641981,-8.586089450841268,-30.86173980441357,23.989721382251837,-5.872018422161734,"16939"
"Brandon Crawford","SFG","SS",422.42999267578125,479.742,-5.259718145938961,-7.4608994266385285,-3.6125115611983465,-3.9341210727235367,-11.026287621404308,-31.293537827903677,23.811446917007224,-6.482090910896457,"5343"
"Wilmer Flores","SFG","1B/2B/3B/DH",326,493.922,-4.693200543776287,-6.702788656962658,-6.14745806108992,-4.260578829343013,-9.490898876608451,-31.294924967780325,23.53109697853172,-6.7638279892486,"5827"
"Mike Yastrzemski","SFG","OF",359.5,535.731,-12.760263439852281,-4.325488126327498,-3.311145440328984,-4.810550223506615,-6.8121279015600384,-32.019575131575415,23.989721382251837,-7.029853749323582,"14854"
"Ha-seong Kim","SDP","3B/SS",260.20001220703125,520.224,-7.927843713518287,-8.185398207865068,0.5562523883781233,-7.360456111695029,-8.965900232536512,-31.883345877236774,23.811446917007224,-7.071898960229552,"27506"
"Nick Senzel","CIN","OF",508.1000061035156,412.332,-0.29672390723655484,-13.730035977981867,0.32416907935155276,-3.4807270328413673,-15.031573026548452,-32.21489086525669,23.989721382251837,-7.225169483004855,"19293"
"Luis Rengifo","LAA","2B/3B",298.20001220703125,451.729,-3.5052375020301794,-11.625945256782758,0.8619114485586501,-5.595663564163653,-12.005829592727965,-31.870764467145904,23.53109697853172,-7.339667488614182,"19858"
"Bryson Stott","PHI","2B/SS",215.77000427246094,505.633,-6.698490167258403,-9.676158700028049,1.1455078027871552,-7.2178923331143565,-9.871271412058073,-32.31830480967172,23.811446917007224,-7.506857892664501,"26294"
"Nick Gordon","MIN","2B/OF",281.07000732421875,406.126,-2.5312459970176424,-12.92214417758174,0.609955598926861,-3.391705851418431,-13.854394108661298,-32.08953453575226,23.53109697853172,-7.558437557220531,"16337"
"Yonathan Daza","COL","OF",548.0999755859375,424.678,6.0239959660930165,-15.320806441654268,-3.571390854277879,-4.573187341688824,-15.123258949099645,-32.564647620627596,23.989721382251837,-7.57492623837576,"15794"
"Gio Urshela","LAA","3B",380.8999938964844,420.095,-0.2336736867218948,-10.837461756968798,-6.039361391868014,-3.3209596049291985,-13.027062613885287,-33.458519054373184,24.105316142200117,-8.353202912173074,"10681"
"DJ LeMahieu","NYY","1B/2B/3B",262.1300048828125,471.295,2.5690052725077432,-12.908572332428077,-4.6303307897600945,-4.587730526966041,-13.36392164468026,-32.92155002132672,23.53109697853172,-8.390453042795,"9874"
"Myles Straw","CLE","OF",401.1000061035156,466.214,-0.2286124448827037,-16.073906749736203,6.509575271347092,-7.567051271868892,-16.09602050415107,-33.456015699291775,23.989721382251837,-8.466294317039939,"17620"
"Josh Jung","TEX","3B",221.6999969482422,488.664,-7.657160402411608,-6.987857012992378,-3.684548407626245,-6.454669266568458,-8.831298296038307,-33.615533385637,24.105316142200117,-8.510217243436886,"26299"
"Brendan Donovan","STL","2B/3B/OF",306.07000732421875,491.089,-0.15311892676611838,-12.266150089473651,-2.790372956128546,-4.688161305272112,-13.291251026143668,-33.18905430378409,23.53109697853172,-8.65795732525237,"24679"
"David Peralta",,"OF",632.5,429.751,-3.0351891801830964,-10.200056787928627,-4.660981415322145,-3.0009672006768464,-12.827587204422468,-33.724781788533186,23.989721382251837,-8.735060406281352,"2136"
"Jake Fraley","CIN","OF",295.79998779296875,423.446,-5.935294051899006,-12.697754861705096,2.3574425883633614,-3.1084156868237476,-14.862859043272422,-34.24688105533691,23.989721382251837,-9.25715967308507,"19260"
"Travis d'Arnaud","ATL","C",218.3300018310547,390.153,-2.538649589278023,-11.471366896445561,-6.057249164706819,-3.0951152385670806,-15.16710458893097,-38.32948547792845,27.847469849685343,-9.482015628243113,"7739"
"Joey Wendle","MIA","2B/3B/SS",365.2699890136719,453.04,-2.1744133547601403,-13.432284784599988,2.344033670260789,-7.029129553584417,-14.1117251360762,-34.40351915875996,23.811446917007224,-9.59207224175274,"13853"
"Elvis Andrus",,"SS",359.9700012207031,428.976,-2.564438769470573,-12.658406899547956,1.2454412401919976,-5.710073524823649,-14.76318343474218,-34.45066138839236,23.811446917007224,-9.639214471385142,"8709"
"Joey Votto","CIN","1B",419.7699890136719,473.876,-6.944073528244817,-4.053921789168181,-6.043045096350626,-0.8731852121068858,-9.131889997816572,-27.046115623687086,16.32155267650477,-9.724562947182314,"4314"
"Eduardo Escobar","NYM","3B",346.79998779296875,479.798,-9.305630171651629,-5.101280273388907,-5.470308926141237,-5.881149414458702,-9.75322070366773,-35.51158948930821,24.105316142200117,-10.406273347108089,"6153"
"Trent Grisham","SDP","OF",320.1000061035156,539.018,-14.954064571703514,-7.155274894049048,3.1507945462745326,-7.353303031277107,-9.179158424386676,-35.49100637514181,23.989721382251837,-10.501284992889978,"18564"
"J.D. Davis","SFG","3B/DH",419.7699890136719,408.277,-3.7825030227028282,-10.953966059048335,-5.386681217790929,-1.3965433787894592,-14.252907777253125,-35.77260145558467,24.105316142200117,-10.667285313384559,"16219"
"Christopher Morel","CHC","2B/OF",262.4700012207031,449.867,-9.183133657204248,-11.308429819078098,2.223392742736952,-4.902026619353847,-12.033284442171674,-35.203481795070914,23.53109697853172,-10.672384816539193,"21897"
"Miguel Rojas","LAD","SS",487.3999938964844,407.374,0.9893455612065892,-14.104081752765907,-1.2255729203062724,-5.03983716200891,-16.27962944187314,-35.65977571574764,23.811446917007224,-10.848328798740415,"7802"
"Chas McCormick","HOU","OF",422.3699951171875,414.291,-5.611592464936241,-10.972630113639752,-2.0432449165660427,-2.8383556573719364,-14.404151041381175,-35.869974193895146,23.989721382251837,-10.880252811643304,"19599"
"Jeimer Candelario","WSN","3B",382.1700134277344,520.736,-8.13631052202892,-7.2933367837751,-5.891536734707662,-6.683959475908585,-8.315118329261594,-36.32026184568187,24.105316142200117,-11.214945703481748,"13621"
"Spencer Steer","CIN","1B/2B/3B/DH",404.4700012207031,470.222,-6.947899128171091,-8.430861436645646,-3.8371541712468167,-5.3269509041203715,-11.210118682029563,-35.752984322213486,23.53109697853172,-11.221887343681763,"26323"
"Cal Raleigh","SEA","C",163.97000122070312,453.1,-14.853063498208828,-5.11738459862081,-5.390916916674316,-4.627255375678746,-10.129056949918771,-40.11767733910147,27.847469849685343,-11.27020748941613,"21534"
"A.J. Pollock","SEA","OF",414.5,390.74,-4.564373096882495,-11.322175378399871,-3.5341289129214126,-2.714938738271862,-14.149322574158633,-36.28493870063427,23.989721382251837,-11.295217318382436,"9256"
"Mark Canha","NYM","OF",359.7699890136719,518.809,-6.688970048719605,-9.392473245022893,-3.1252148006259053,-5.377461455354894,-11.771601726823706,-36.355721276547,23.989721382251837,-11.365999894295165,"11445"
"Jonah Heim","TEX","C",239.3300018310547,412.97,-8.584868972535018,-9.477560828875596,-5.204772900984383,-3.7606544497061405,-13.494560132410136,-40.52241728451127,27.847469849685343,-11.674947434825933,"16930"
"Garrett Cooper","MIA","1B/DH",419.7300109863281,479.388,-0.9299518688956903,-8.457986393072098,-5.7747474292908745,-3.0108871611384207,-10.826969307434565,-29.00054215983165,16.32155267650477,-11.678989483326879,"15279"
"Elias Diaz","COL","C",347.3299865722656,365.017,-3.1987803526402807,-12.309953309118805,-6.268984522152244,-2.5741828931760957,-16.308202953137027,-40.66010403022445,27.847469849685343,-11.812634180539115,"11680"
"Evan Longoria","ARI","3B",484.9700012207031,375.47,-4.902330091445274,-9.285397194263558,-5.690369704346774,-2.0740696125867752,-15.147279092275971,-37.099445694918344,24.105316142200117,-11.994129552718231,"9368"
"Kolten Wong","SEA","2B",246.3300018310547,507.47,-8.65958396673375,-12.323629042157322,4.762230037783597,-8.082072362531006,-12.232217199411428,-36.53527253304991,23.53109697853172,-12.004175554518188,"12532"
"Matt Vierling","DET","OF",483.0299987792969,370.74,-0.9567385816889705,-16.051669633137962,-0.004241427357692768,-3.071941982580948,-16.934163681975193,-37.018755306740765,23.989721382251837,-12.029033924488925,"21558"
"Josh Donaldson","NYY","3B/DH",400.5299987792969,443.004,-8.660383067874461,-8.187814878497903,-5.589789923246102,-2.5081684446788732,-12.226153339337593,-37.17230965363493,24.105316142200117,-12.066993511434818,"5038"
"Jonathan Schoop","DET","2B",422.3699951171875,536.082,-8.113991019624981,-6.356542258316558,-4.845657960855532,-10.426725313757398,-7.095355759745751,-36.83827231230022,23.53109697853172,-12.307175333768496,"11265"
"Brandon Marsh","PHI","OF",282.3699951171875,477.548,-7.704869337954242,-12.004952103838429,2.0164454960504448,-7.165337801222626,-12.458251070828734,-37.31696481779358,23.989721382251837,-12.327243435541746,"20202"
"Isaac Paredes","TBR","1B/2B/3B",347.79998779296875,448.599,-7.367903180601141,-8.088550856063307,-5.858463920606147,-3.389380872086239,-12.5216020890134,-37.22590091837023,23.53109697853172,-12.694803939838508,"20036"
"Gabriel Moreno","ARI","C/2B/3B/OF/DH",230.6999969482422,322.138,2.302635794097026,-16.708108225146805,-4.453533755560382,-2.411775383434892,-20.529798490266177,-41.800580060311226,27.847469849685343,-12.953110210625882,"22664"
"Kevin Newman","CIN","2B/SS",479.0299987792969,424.704,-0.08120549032695709,-14.293079361510124,-2.041277404422914,-6.373099000046397,-15.29011019776839,-38.07877145407478,23.811446917007224,-13.267324537067559,"17696"
"Kerry Carpenter","DET","OF",389.7300109863281,435.555,-7.406587332088902,-10.12068644390286,-3.3820901727928634,-5.011831182545961,-12.622981249117903,-38.54417638044849,23.989721382251837,-13.554454998196656,"25961"
"Adam Duvall","BOS","OF",383.3299865722656,403.468,-11.87565950941032,-6.641757079233118,-5.0234381944938,-2.945373798034158,-12.156278055766613,-38.642506636938,23.989721382251837,-13.65278525468617,"10950"
"Hunter Dozier","KCR","1B/3B/OF/DH",478.3699951171875,441.369,-7.457867902987711,-10.757505553395676,-2.3769193160988062,-5.201657231411613,-13.021765843619304,-38.81571584751311,24.105316142200117,-13.710399705312994,"15117"
"Edward Olivares","KCR","OF",350.5299987792969,383.894,-1.6516233102985853,-15.543395601886862,-0.28159755446457124,-4.197891597365418,-17.0612887209983,-38.73579678501373,23.989721382251837,-13.746075402761896,"19698"
"Ramon Urias","BAL","2B/3B",376.7300109863281,439.102,-5.368442742547745,-10.457605072953449,-4.910309400517575,-4.5067832811186275,-13.16191362742939,-38.40505412456679,23.53109697853172,-13.87395714603507,"18795"
"Leody Taveras","TEX","OF",357,462.193,-8.987408642061457,-14.359145243954714,6.262836928454722,-8.56393755473106,-13.912800923689073,-39.560455435981574,23.989721382251837,-14.570734053729739,"18900"
"Adalberto Mondesi","BOS","SS",230.02999877929688,412.635,-14.343935360161437,-16.714195033350993,16.935747933644766,-8.688645449918562,-16.675564901286197,-39.48659281107242,23.811446917007224,-14.675145894065198,"13769"
"Aledmys Diaz","OAK","2B/OF",408.42999267578125,441.285,-5.484518761543997,-9.931676913598086,-5.009709119638778,-5.785059503819429,-13.085824397233905,-39.296788695834195,23.53109697853172,-14.765691717302474,"15937"
"Brian Anderson","MIL","3B/OF",449.6000061035156,397.336,-5.116792688619744,-12.22761960575468,-5.082827689547859,-2.2593911635558275,-15.664548927964397,-40.351180075442514,24.105316142200117,-15.245863933242394,"18289"
"Spencer Torkelson","DET","1B",300.79998779296875,522.315,-8.945418512408422,-6.260626491318291,-4.602549978449061,-5.2168254404036585,-7.855290216170105,-32.88071063874954,16.32155267650477,-15.559157962244768,"27465"
"Jon Berti","MIA","2B/3B",297.8999938964844,327.574,-2.7099919480527834,-21.40199107542221,9.096634797245375,-3.0526670095414232,-22.924831576773553,-40.99284681254459,23.53109697853172,-16.46174983401287,"12037"
"Jose Iglesias",,"SS",593.8699951171875,411.232,1.611920488172412,-15.66834888424088,-3.6081171291351746,-6.615915855645555,-16.99627705937907,-41.27673844022827,23.811446917007224,-16.46529152322104,"10231"
"Christian Arroyo","BOS","2B",486.29998779296875,325.006,0.2477167327116468,-16.375527341058742,-3.5692955020869737,-2.0641695522048047,-19.23753901149623,-40.998814674135104,23.53109697853172,-16.467717695603376,"16434"
"Michael Massey","KCR","2B",411.7699890136719,411.804,-5.952824891312988,-12.205597077246459,-2.5691387955396467,-5.316544618884413,-15.07193839117048,-41.116043774153994,23.53109697853172,-16.584946795622265,"27684"
"Josh Harrison","PHI","2B/3B",682.8699951171875,374.169,-1.9608128090187624,-14.142257995828338,-3.777938624008128,-3.8158759153350714,-17.50647777093921,-41.203363115129505,23.53109697853172,-16.672266136597784,"8202"
"Tommy Pham","NYM","OF",385.4700012207031,369.657,-4.578707902873418,-14.879173933914632,-0.7770228268701282,-2.7106436044005284,-18.909069490069296,-41.854617758128,23.989721382251837,-16.86489637587617,"2967"
"Jurickson Profar",,"OF",384.57000732421875,434.793,-6.119458050169215,-13.608103959688913,-2.1136359847301205,-4.365553903288636,-15.730847055003338,-41.93759895288023,23.989721382251837,-16.94787757062839,"10815"
"Juan Yepez","STL","OF",339.2300109863281,332.337,-4.373298320508404,-12.530783187629261,-5.736516621795839,-1.7183208686916531,-17.6742545677588,-42.03317356638396,23.989721382251837,-17.04345218413212,"18400"
"Christian Vazquez","MIN","C",249.1999969482422,390.91,-3.628128520414925,-15.362881035018711,-2.9395732389989293,-6.109176760430505,-18.131516596709233,-46.17127615157229,27.847469849685343,-17.323806301886957,"9774"
"Jorge Mateo","BAL","SS",240.22999572753906,358.338,-7.987070796486251,-18.15616483585595,8.50013498976615,-5.504834591505337,-19.126461746517304,-42.27439698059869,23.811446917007224,-17.46295006359147,"17273"
"Drew Waters","KCR","OF",429.0299987792969,441.902,-8.474561331270587,-13.5153848739999,0.5870037645148362,-7.1555577065076985,-14.387252156750417,-42.945752304013766,23.989721382251837,-17.956030921761926,"20505"
"Oswaldo Cabrera","NYY","OF",324.92999267578125,403.197,-8.329537692497892,-12.793604208580263,-0.9255302871884135,-5.379138332097903,-15.589568040868322,-43.01737856123279,23.989721382251837,-18.02765717898096,"21707"
"Eric Hosmer","CHC","1B",469.3299865722656,427.397,0.03505236819552969,-12.498010817659134,-4.112263170895619,-4.15969683868989,-14.813427049201263,-35.54834550825037,16.32155267650477,-18.226792831745602,"3516"
"Rodolfo Castro","PIT","2B/3B",361.5299987792969,420.586,-9.753517420348134,-10.662162021304129,-2.1942394131693623,-6.016372814613234,-14.83782483159856,-43.464116501033416,23.53109697853172,-18.933019522501695,"21987"
"Gary Sanchez",,"C/DH",372.6300048828125,355.269,-10.902679217797193,-10.840806606244968,-5.9309328997935085,-2.4282688147768563,-17.78562303374382,-47.88831057235635,27.847469849685343,-19.04084072267101,"11442"
"Jarred Kelenic","SEA","OF",309.8299865722656,380.407,-10.649937410618152,-12.90784852339428,0.11437780907678773,-4.154174453834192,-16.5606181160202,-44.15820069479003,23.989721382251837,-19.1684793125382,"22558"
"Kyle Isbel","KCR","OF",567.22998046875,397.457,-8.327012162744428,-15.65063685141391,2.9917444567623,-5.987688975403734,-17.22213828150826,-44.19573181430804,23.989721382251837,-19.206010432056203,"21614"
"Santiago Espinal","TOR","2B",509.8999938964844,419.862,-3.4571622401993425,-15.213827466459463,-1.22206316363903,-6.948627127418169,-16.98049653371296,-43.82217653142896,23.53109697853172,-19.291079552897237,"19997"
"Joey Gallo","MIN","OF",388.92999267578125,486.538,-21.941049016265794,-3.4670165506458237,-4.187761532463297,-3.6870053651735795,-11.071142083842629,-44.35397454839112,23.989721382251837,-19.36425316613929,"14128"
"Eddie Rosario","ATL","OF",492.57000732421875,385.089,-6.956701654270583,-13.319573241857533,-2.262097058964307,-5.172396601994006,-16.785879078476857,-44.49664763556329,23.989721382251837,-19.506926253311452,"12155"
"Emmanuel Rivera","ARI","3B",685.530029296875,335.937,-2.9826674830138735,-14.746289407630309,-4.782345965757922,-2.946184842422884,-19.323333809791855,-44.780821508616846,24.105316142200117,-19.67550536641673,"19890"
"Victor Robles","WSN","OF",490.6700134277344,450.25,-10.72054899327753,-15.766691540352452,5.028592291870417,-7.850301541130068,-15.443146691158196,-44.75209647404784,23.989721382251837,-19.762375091796,"18363"
"Jordan Walker","STL","3B",999,344.605,-3.2810033187418703,-15.942449404558515,-2.584021677850539,-3.549129670799862,-19.60253987625347,-44.95914394820425,24.105316142200117,-19.853827806004137,"sa3014464"
"Jose Siri","TBR","OF",312.6300048828125,446.495,-14.332345257250328,-12.437030332331979,5.100421699730226,-9.460239626486155,-14.308554323659859,-45.437747839998096,23.989721382251837,-20.448026457746252,"17452"
"Ji Hwan Bae","PIT","2B/OF",489.9700012207031,291.556,-0.5376301677646674,-20.395565269372614,1.7058516986991645,-2.4003997065563163,-23.59019104189268,-45.21793448688711,23.53109697853172,-20.686837508355385,"23818"
"Christian Bethancourt","TBR","C/1B",330.3299865722656,299.983,-4.993649218841798,-15.923838145449563,-4.319859266126498,-3.062654837605133,-21.23917000351744,-49.53917147154044,27.847469849685343,-20.691701621855103,"10028"
"Akil Baddoo","DET","OF",456.20001220703125,382.302,-9.70538064275189,-17.358299919423974,4.852019395229068,-4.778256903190399,-18.819107031843863,-45.80902510198106,23.989721382251837,-20.819303719729223,"22168"
"Adam Frazier","BAL","2B/OF",459.6000061035156,484.671,-3.2101315964169386,-15.598531116381116,-0.3738505696086914,-10.429675532390215,-15.792630081914954,-45.40481889671192,23.53109697853172,-20.873721918180195,"15223"
"Corey Dickerson","WSN","OF/DH",578.0700073242188,367.792,-3.0263113770784558,-15.827859364488356,-4.21174740546205,-4.66360548307175,-18.195908561820264,-45.92543219192087,23.989721382251837,-20.93571080966904,"10762"
"Triston Casas","BOS","1B",241.52999877929688,480.397,-8.325672060914668,-9.058087096050546,-4.696933599208001,-4.432241251760898,-11.746504348138032,-38.25943835607215,16.32155267650477,-20.937885679567376,"22514"
"Elehuris Montero","COL","3B",522,299.793,-2.47154393291403,-15.784074878724073,-5.7860493986815165,-1.5723989384245174,-20.462479804968215,-46.07654695371236,24.105316142200117,-20.971230811512235,"20543"
"Will Brennan","CLE","OF/DH",451.8999938964844,306.574,-0.3582215256358158,-18.16704581448398,-2.222492249272184,-2.807038618052366,-22.42784845427279,-45.98264666171714,23.989721382251837,-20.992925279465304,"25660"
"LaMonte Wade Jr.","SFG","1B/OF",483.92999267578125,379.104,-8.018701293703725,-13.585570507156834,-3.8400503327936013,-2.6060672030251024,-17.944411094476532,-45.99480043115579,23.989721382251837,-21.005079048903948,"18126"
"Patrick Wisdom","CHC","3B",437.2300109863281,357.467,-12.266412263725803,-10.958634201546287,-3.254447544190836,-2.4830972269648206,-17.22385480178923,-46.18644603821697,24.105316142200117,-21.08112989601686,"13602"
"Ben Gamel",,"OF/DH",750.8300170898438,323.784,-2.8518327210769345,-17.422454946019347,-3.091029740999872,-1.5465326387527414,-21.193534974199913,-46.10538502104881,23.989721382251837,-21.115663638796967,"12160"
"Isiah Kiner-Falefa","NYY","SS",443.4700012207031,354.125,-0.23942549450905512,-20.43981214137848,2.058230822783878,-5.541137254176228,-21.84805655926706,-46.01020062654694,23.811446917007224,-21.198753709539723,"16512"
"Kevin Kiermaier","TOR","OF",532.4299926757812,386.632,-6.703379693985738,-16.803187779826025,1.7049558906430506,-5.706737360892181,-18.71287309749577,-46.221222041556665,23.989721382251837,-21.231500659304825,"11038"
"Nolan Gorman","STL","2B",384.07000732421875,355.22,-8.329165336290288,-11.724282803654097,-5.172712880643078,-3.0886025623551436,-17.449332608809726,-45.76409619175234,23.53109697853172,-21.232999213220605,"22263"
"Austin Slater","SFG","OF",639.969970703125,273.144,-0.6991497824207651,-21.303177517668644,1.1080820257816524,-0.9002672066039038,-24.511339329139304,-46.30585181005096,23.989721382251837,-21.316130427799123,"16153"
"Matt Carpenter","SDP","1B/3B/OF/DH",478.6000061035156,378.08,-10.139921771987424,-11.11763375776991,-5.275256834088824,-2.3099456640471248,-17.6332988079017,-46.476056835794985,24.105316142200117,-21.370740693594865,"8090"
"Oswald Peraza","NYY","2B/SS",307.8299865722656,297.325,-2.816791569421596,-19.37860591303121,1.0711015551834964,-2.679064193332392,-22.448809280618722,-46.252169401220414,23.811446917007224,-21.440722484213193,"22823"
"Nick Fortes","MIA","C",330.2699890136719,266.088,-3.028375290136702,-18.15867091819296,-4.0005626972209605,-1.5039640842662985,-23.73171358432752,-50.42328657414444,27.847469849685343,-21.575816724459095,"21538"
"Michael A. Taylor","MIN","OF",588.530029296875,368.721,-6.436459682339311,-15.95513564807083,-1.2754056759978167,-4.491724039963155,-18.42097418245614,-46.579699228827245,23.989721382251837,-21.589977846575408,"11489"
